Id_registro,Fecha,Proyecto,Area,Actividad,Manejo,Clase,Especie,Nombre_comun,Abundancia,Estado,Reubicado
1423,2023-12-12,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1424,2023-12-12,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
1425,2023-12-12,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1426,2023-12-13,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1427,2023-12-13,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1428,2023-12-13,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1429,2023-12-13,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1430,2023-12-14,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1431,2023-12-14,Proyecto Solar Alpha,Área 3,rocería,rescate,Amphibia,Leptodactylus fragilis,Rana,2,vivo,si
1432,2023-12-14,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1433,2023-12-14,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1434,2023-12-14,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1435,2023-12-15,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1436,2023-12-15,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1437,2023-12-15,Proyecto Solar Alpha,Área 2,obra civil,rescate,Amphibia,Scinax ruber,Ranita,1,vivo,si
1438,2023-12-15,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1439,2023-12-16,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1440,2023-12-16,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
1441,2023-12-16,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1442,2023-12-16,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1443,2023-12-17,Proyecto Solar Alpha,Área 1,rocería,rescate,Reptilia,Boa constrictor,Boa,2,vivo,si
1444,2023-12-17,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1445,2023-12-17,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1446,2023-12-17,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
1447,2023-12-18,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1448,2023-12-18,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,
1449,2023-12-18,Proyecto Solar Alpha,Área 3,obra civil,rescate,Mammalia,Didelphis marsupialis,Zarigüeya,2,vivo,si
1450,2023-12-18,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1451,2023-12-19,Proyecto Solar Alpha,Área 2,inspección,rescate,Reptilia,Boa constrictor,Boa,2,vivo,si
1452,2023-12-19,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1453,2023-12-19,Proyecto Solar Alpha,Área 3,obra civil,rescate,Amphibia,Scinax ruber,Ranita,1,vivo,si
1454,2023-12-19,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1455,2023-12-20,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1456,2023-12-20,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1457,2023-12-20,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1458,2023-12-20,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
1459,2023-12-21,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1460,2023-12-21,Proyecto Solar Alpha,Área 1,rocería,rescate,Reptilia,Boa constrictor,Boa,1,vivo,si
1461,2023-12-21,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1462,2023-12-21,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
1463,2023-12-22,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1464,2023-12-22,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1465,2023-12-22,Proyecto Solar Alpha,Área 2,rocería,rescate,Amphibia,Hypsiboas crepitans,Rana arborícola,1,vivo,si
1466,2023-12-22,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1467,2023-12-22,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1468,2023-12-23,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1469,2023-12-23,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1470,2023-12-23,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1471,2023-12-23,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1472,2023-12-24,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1473,2023-12-24,Proyecto Solar Alpha,Área 2,rocería,rescate,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,si
1474,2023-12-24,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
1475,2023-12-24,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1476,2023-12-25,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1477,2023-12-25,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1478,2023-12-25,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1479,2023-12-25,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1480,2023-12-26,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
1481,2023-12-26,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1482,2023-12-26,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1483,2023-12-26,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
1484,2023-12-27,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1485,2023-12-27,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1486,2023-12-27,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
1487,2023-12-27,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1488,2023-12-28,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Reptilia,Boa constrictor,Boa,1,vivo,si
1489,2023-12-28,Proyecto Solar Alpha,Área 2,obra civil,rescate,Reptilia,Boa constrictor,Boa,2,vivo,si
1490,2023-12-28,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1491,2023-12-28,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1492,2023-12-29,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1493,2023-12-29,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1494,2023-12-29,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1495,2023-12-29,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1496,2023-12-30,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1497,2023-12-30,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1498,2023-12-30,Proyecto Solar Alpha,Área 3,obra civil,rescate,Mammalia,Zygodontomys brevicauda,Ratón de caña,1,vivo,si
1499,2023-12-30,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1500,2023-12-31,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
